key,666320-667777,667777-670657,670657-673537,673537-676417,676417-679297,679297-682177,682177-685057,685057-687937,687937-690817,690817-693697,693697-696577,696577-699457,699457-702337,702337-705217,705217-708097,708097-710977,710977-713857,713857-716737,716737-719617,719617-722497,722497-725377,725377-728257,728257-731137,731137-734017,734017-736897,736897-739777,739777-742657,742657-745537,745537-748417,748417-751297,751297-754177,754177-757057,757057-759937,759937-762817,762817-765697,765697-768577,768577-771457,771457-774337,774337-777217,777217-780097,780097-782977,782977-785857,785857-788737,788737-791617,791617-794497,794497-797377,797377-800257,800257-803137,803137-806017,806017-808897,808897-811777,811777-814657,814657-817537,817537-820417,820417-823297,823297-826177,826177-829057,829057-831937,831937-834817,834817-837697,837697-840577,840577-843457,843457-846337,846337-849217,849217-852097,852097-854977,854977-857857,857857-860737,860737-863617,863617-866497,866497-869377,869377-872257,872257-875137,875137-878017,878017-880897,880897-883777,883777-886657,886657-889537,889537-892417,892417-895297,895297-898177,898177-901057,901057-903937,903937-906817,906817-909697,909697-912577,912577-915457,915457-918337,918337-921217,921217-924097,924097-926977,926977-929857,929857-932737,932737-935617,935617-938497,938497-941377,941377-944257,944257-947137,947137-950017,950017-952897,952897-955777,955777-958657,958657-961537,961537-964417,964417-967297,967297-970177,970177-973057,973057-975937,975937-978817,978817-981697,981697-984577,984577-987457,987457-990337,990337-993217,993217-996097,996097-998977,998977-1001857,1001857-1004737,1004737-1007617,1007617-1010497,1010497-1013377,1013377-1016257,1016257-1019137,1019137-1022017,1022017-1024897,1024897-1027777,1027777-1030657,1030657-1033537,1033537-1036417,1036417-1039297,1039297-1042177,1042177-1045057,1045057-1047937,1047937-1050817,1050817-1053697,1053697-1056577,1056577-1059457,1059457-1062337,1062337-1065217,1065217-1068097,1068097-1070977,1070977-1073857,1073857-1076737,1076737-1079617,1079617-1082497,1082497-1085377,1085377-1088257,1088257-1091137,1091137-1094017,1094017-1096897,1096897-1099777,1099777-1102657,1102657-1105537,1105537-1108417,1108417-1111297,1111297-1114177,1114177-1117057,1117057-1119937,1119937-1122817,1122817-1125697,1125697-1128577,1128577-1131457,1131457-1134337,1134337-1137217,1137217-1140097,1140097-1142977,1142977-1145857,1145857-1148737,1148737-1151617,1151617-1154497,1154497-1157377,1157377-1160257,1160257-1163137,1163137-1166017,1166017-1168897,1168897-1171777,1171777-1174657,1174657-1177537,1177537-1180417,1180417-1183297,1183297-1186177,1186177-1189057,1189057-1191937,1191937-1194817,1194817-1197697,1197697-1200577,1200577-1203457,1203457-1206337,1206337-1209217,1209217-1212097,1212097-1214977,1214977-1217857,1217857-1220737,1220737-1223617,1223617-1226497,1226497-1229377,1229377-1232257,1232257-1235137,1235137-1238017,1238017-1240897,1240897-1243777,1243777-1246657,1246657-1249537,1249537-1252417,1252417-1255297,1255297-1258177,1258177-1261057,1261057-1263937
00c742a52f2b5aa860d28af1853d51f56d2c134e8f60617b856f1661ee7bf515,0,5,6,0,2,6,4,0,1,2,2,4,0,4,5,2,4,2,3,3,2,5,2,5,3,1,5,2,2,0,5,2,2,1,2,3,1,2,3,3,2,1,3,5,2,0,2,5,2,2,3,3,3,3,4,1,2,5,1,5,4,2,0,1,2,1,3,3,4,1,5,0,2,2,5,1,2,3,1,2,5,2,2,0,4,5,4,5,0,4,2,4,4,3,2,3,5,1,1,2,2,3,2,3,1,4,3,2,2,4,0,2,5,2,4,3,1,1,1,0,3,2,7,0,2,4,8,3,0,3,1,4,0,3,1,4,4,1,2,2,2,3,0,4,3,2,4,0,5,6,4,0,2,5,5,2,1,1,0,3,1,3,4,1,2,2,1,0,3,2,3,2,3,1,0,3,5,2,2,4,2,5,1,0,2,5,0,2,3,2,0,3,5,3,2,2,5,3,3,3,2,7,3,1,2,1,1,6
00ceff12c131e6027aeb7b0cfaaee00ae8164ef6c64b65dda061f7a3be7ac11d,2,0,2,4,5,2,6,2,1,2,5,3,5,3,2,1,3,3,2,1,4,1,2,4,1,1,2,0,3,1,4,3,3,1,2,2,1,2,1,3,3,2,1,1,1,2,1,1,1,0,1,2,3,3,3,3,1,2,4,5,1,2,2,7,6,3,4,1,2,2,0,7,0,1,3,3,1,2,4,2,3,3,2,3,2,4,2,1,3,1,1,2,3,6,2,3,3,5,2,6,3,1,3,0,3,1,3,6,5,2,5,2,2,0,3,6,4,2,3,4,2,2,2,2,4,6,0,4,4,1,2,2,2,2,3,1,2,4,2,1,3,5,1,0,3,3,1,0,3,3,2,2,4,1,3,3,0,3,6,5,2,1,4,1,4,1,3,0,1,3,1,2,2,2,1,2,1,1,3,4,5,3,2,4,3,2,3,0,3,0,6,2,2,2,0,2,2,4,5,2,0,2,2,4,2,4,5,4
00cf99e02a31015e21981faf970d622ae9a17025e4dc90b55354a14e1a0d7703,1,5,1,4,3,0,2,1,1,1,2,5,1,0,0,1,2,3,1,2,2,3,3,3,3,0,4,2,4,2,2,3,3,2,1,4,5,2,1,3,2,1,2,0,5,1,0,2,2,0,4,2,4,3,3,1,2,1,2,2,4,2,2,4,6,1,1,0,5,3,4,2,0,1,3,2,2,3,3,2,2,3,2,2,3,3,2,2,5,3,1,3,2,2,2,2,2,3,4,4,2,1,1,1,2,3,3,3,0,1,3,1,2,3,2,4,4,1,4,2,2,5,1,2,2,1,5,3,7,2,4,1,2,1,2,1,1,3,3,1,0,3,2,2,5,4,0,2,4,3,3,3,0,4,4,3,3,2,1,2,1,4,3,4,6,2,0,0,1,3,1,1,1,2,4,0,2,2,2,4,2,2,4,1,2,2,3,2,1,2,2,3,2,2,2,1,0,1,0,1,3,4,3,2,4,3,2,2
00e7c930535c637760bb5b291bdeb20e37be0f25a58843d1c87ca7aaf21c9828,3,6,5,2,3,2,6,7,4,3,5,2,1,3,3,0,0,2,1,0,1,0,1,4,1,2,1,5,6,2,0,5,2,1,3,2,3,1,0,1,0,3,1,3,4,0,3,1,3,1,3,1,2,2,1,3,0,3,1,5,7,1,2,4,1,2,2,1,0,0,5,1,1,3,4,1,0,2,3,1,0,2,3,1,1,4,1,3,1,1,3,3,2,3,3,1,2,3,5,2,0,6,2,1,1,2,2,4,1,2,5,1,2,5,1,4,4,5,5,2,2,5,2,2,6,2,5,2,3,3,2,1,2,0,4,2,2,3,2,6,0,3,3,3,3,1,3,1,6,3,1,3,1,2,4,0,2,1,2,4,1,2,3,1,3,0,2,0,5,1,3,2,4,1,3,1,3,0,3,2,3,2,2,2,6,2,2,4,5,5,0,1,3,4,1,2,3,2,4,1,3,4,2,3,4,1,4,6
00f2fd8611cadcd8d52290edd1cfeda72467ce93cacafe7c4a67a4f89a1e0b0b,1,2,0,1,3,2,6,2,2,1,4,0,5,1,1,4,5,3,2,1,1,2,2,0,3,4,2,1,2,3,3,3,2,5,0,0,2,5,0,3,2,4,2,0,3,4,5,2,3,1,1,1,2,3,2,2,5,1,2,0,0,1,4,3,4,3,2,1,5,4,4,2,1,3,6,5,2,2,1,2,3,0,3,4,1,2,2,6,4,2,0,1,2,1,4,0,4,1,2,3,5,2,2,1,2,6,3,1,4,2,5,3,2,2,4,4,1,0,2,4,1,1,0,1,3,3,5,4,5,1,6,1,1,2,0,1,4,6,3,3,6,3,8,3,4,2,3,3,2,2,0,1,2,3,6,2,1,6,2,4,0,0,1,3,1,1,3,2,1,2,4,5,2,0,1,3,1,3,2,0,0,1,4,1,2,1,2,2,3,2,2,4,6,0,5,2,2,3,2,1,2,4,3,3,4,3,4,3
00f39ef48f7e31b00fdc80e81f99bb893a31ce060e3f9318811b7a88c3eed65c,2,3,5,2,1,2,2,1,4,1,1,3,2,2,3,7,2,3,3,0,1,1,2,1,9,6,2,1,3,3,3,1,2,2,2,6,5,7,5,2,1,1,4,2,4,4,1,3,1,7,5,0,4,2,1,4,1,0,4,4,1,3,2,2,3,1,1,2,2,2,4,3,5,1,3,5,2,3,2,2,3,3,3,2,1,5,2,2,2,3,2,1,1,1,3,3,2,2,1,5,4,2,2,0,3,2,1,9,3,1,2,3,2,2,2,5,2,4,0,2,1,4,2,3,2,1,4,4,3,3,2,4,2,4,3,4,4,4,1,2,4,2,3,2,5,1,4,7,6,1,4,5,1,2,3,3,2,1,1,2,1,0,3,0,2,4,3,2,2,1,5,1,4,6,2,0,1,4,1,3,2,3,4,3,2,2,1,3,2,4,2,3,0,2,2,1,3,3,4,2,6,2,2,3,1,3,5,5
00f9d1dfc708f28db148847db27c8c0d5b8ff488a2df88d7bfb698209fed1324,1,2,1,2,3,0,2,3,1,3,3,3,0,4,1,1,4,3,2,1,2,1,1,3,2,4,0,0,2,5,3,3,2,1,3,1,3,3,1,5,3,1,3,4,1,2,5,2,3,1,2,2,5,2,4,2,1,2,1,1,4,2,3,4,5,1,1,4,2,6,2,3,0,3,3,2,2,1,6,2,3,1,4,5,0,4,4,1,2,4,4,2,3,2,2,3,0,5,3,1,2,2,7,1,3,4,2,2,3,4,2,4,3,5,2,3,3,4,2,2,3,2,2,3,3,4,1,4,4,2,4,4,1,2,2,0,5,2,1,0,0,3,3,3,2,3,4,2,1,2,0,2,1,6,2,0,2,1,3,0,3,3,4,1,3,5,5,1,2,3,3,3,1,1,1,1,2,2,2,4,3,1,3,2,5,3,1,1,1,3,0,1,3,2,3,5,2,5,2,4,0,3,4,2,6,2,2,1
00fbde958f96e8ee130a9b484a92760c82ac691f099958b055f1fbf445a8bf16,3,1,4,2,3,3,2,2,4,0,3,0,6,1,2,2,1,0,1,0,1,1,2,2,1,3,1,2,1,4,2,3,2,2,0,6,5,2,1,1,1,1,0,4,3,3,0,2,1,1,4,2,1,1,1,5,4,5,2,2,4,3,5,1,5,1,2,4,4,4,4,2,2,2,0,0,3,1,2,5,5,3,1,2,3,1,2,5,3,0,2,3,1,0,4,2,2,3,2,3,2,4,0,3,1,2,2,0,0,9,1,2,1,4,0,2,3,1,3,2,2,5,2,1,3,4,0,2,3,3,1,4,3,5,1,3,1,8,3,3,1,4,0,3,0,4,6,3,1,7,1,0,3,2,1,2,2,0,3,1,3,0,3,5,1,3,5,4,1,2,1,3,3,4,3,4,4,4,0,1,4,2,0,1,0,3,4,2,3,2,2,2,1,2,4,6,1,3,1,2,3,2,2,4,2,4,3,6
010170ca8ce0d8d90ed097104e09508675a57db2600d0fd43b64197ec15ab425,2,3,0,2,0,3,1,1,1,1,3,3,4,0,3,0,2,2,2,2,2,3,5,0,4,1,4,4,3,0,0,4,0,6,4,1,5,2,4,5,0,1,5,2,2,1,1,2,3,3,6,1,1,3,4,3,5,0,3,2,7,5,1,3,5,0,6,5,0,3,1,3,0,1,1,4,3,5,1,2,6,3,2,1,3,3,0,4,3,1,2,4,3,2,4,1,3,6,4,0,4,4,2,0,1,1,4,2,2,1,1,1,2,4,3,2,0,1,1,3,6,5,2,2,1,2,3,3,2,3,2,6,1,4,2,2,3,2,3,4,2,4,2,3,3,1,0,3,0,3,2,1,5,1,3,3,6,2,6,2,5,2,3,1,2,3,2,2,1,3,4,5,4,2,2,2,2,3,1,1,1,3,2,3,4,2,2,3,2,5,3,4,6,1,5,2,2,2,0,3,3,3,0,3,1,3,2,7
010629ab35c95a275b734c0b5712f8da101e156eb6f258546e624e388d207967,1,2,2,2,4,3,1,5,1,1,4,3,2,1,2,3,0,4,2,1,2,2,2,3,2,1,3,4,3,3,5,1,2,2,2,2,3,2,3,1,0,2,3,5,0,2,1,2,4,2,4,0,3,0,1,3,5,1,2,3,4,1,2,0,2,4,2,3,1,2,1,1,1,3,2,4,4,3,3,3,1,2,2,0,2,3,2,1,5,4,2,1,4,3,3,3,5,3,1,1,2,3,2,3,2,1,1,1,3,0,5,1,0,1,2,1,1,4,3,2,3,2,3,1,2,1,0,3,3,6,0,0,3,6,2,1,2,3,3,1,2,3,2,0,3,3,3,5,2,2,4,5,2,3,4,0,2,2,1,1,4,1,2,3,1,4,1,3,0,3,2,4,2,4,2,5,1,3,2,3,5,2,2,2,3,6,8,3,5,3,3,0,4,4,4,4,2,1,3,2,4,2,3,1,1,1,3,7
011203527373bca3c61f3c8e078bc362c973f38510d5f0bf18b6f76182a9aa3c,0,4,1,4,2,0,3,1,1,3,2,0,2,2,1,5,2,1,2,2,1,2,1,1,1,2,3,2,4,2,2,1,2,3,2,2,2,3,3,3,2,2,5,3,2,2,0,4,3,5,6,1,1,1,4,2,1,3,0,0,3,3,4,1,6,1,3,2,4,1,0,4,2,4,3,1,0,4,1,1,3,4,3,2,3,3,5,3,2,1,1,3,3,1,3,3,1,3,2,1,3,1,4,2,2,6,3,3,1,1,0,1,2,2,3,1,0,1,1,3,2,2,3,3,2,1,3,2,1,2,1,3,0,3,1,1,6,4,2,0,3,6,1,5,2,2,5,0,3,4,5,4,5,2,2,2,7,2,3,3,3,0,4,7,3,2,0,2,2,2,2,0,1,2,3,5,2,4,4,1,3,0,2,7,2,2,3,3,7,2,0,2,3,0,2,5,3,1,2,3,3,6,3,2,0,5,3,2
0121f5219806581bbe9f2b3df8222d7f931a866b0f8ca91bf1f0d64566cf835e,0,5,3,3,3,4,2,1,2,5,8,1,0,1,3,5,1,3,1,1,6,1,5,2,5,1,1,2,4,1,4,5,1,4,1,2,5,5,1,2,2,5,4,6,0,5,4,2,1,4,2,2,2,6,1,3,3,1,1,2,2,4,3,1,1,2,1,1,2,2,2,5,2,6,3,3,5,2,3,1,2,5,4,1,1,3,4,1,2,1,1,5,2,1,2,3,1,3,0,0,2,5,4,2,3,3,4,1,0,3,3,3,2,0,1,0,2,1,3,2,0,2,2,2,4,2,0,0,1,0,3,1,2,2,3,2,5,2,2,4,3,2,7,6,1,4,4,5,0,3,0,2,5,3,3,2,2,2,2,4,3,1,6,3,3,2,3,0,3,2,1,5,2,5,2,1,3,5,2,4,1,3,2,3,4,0,2,3,4,1,4,7,1,1,1,5,2,4,4,3,1,1,4,0,1,2,3,2
012d3f539ea82f5d78917fce2df706e484926c57dd3370158c16cf7bdf2aaf2b,2,3,5,1,4,0,0,3,1,1,1,2,5,3,1,2,6,2,3,1,0,1,1,1,2,2,2,2,5,2,4,1,3,4,2,2,1,2,1,6,4,2,1,3,2,2,4,3,2,1,4,2,1,6,5,3,1,4,2,3,1,5,0,1,4,6,2,3,2,2,2,0,1,2,2,4,2,2,1,3,1,2,4,7,2,4,3,4,0,3,0,4,1,3,2,2,2,2,2,3,5,2,3,2,3,4,1,2,2,1,3,0,4,6,5,4,0,2,1,3,2,1,2,4,3,2,6,2,5,3,1,0,7,3,3,4,0,1,3,2,2,4,3,3,1,1,2,2,1,4,4,5,2,1,0,2,4,3,2,3,6,3,2,4,1,1,3,3,1,4,3,4,1,2,2,4,1,2,1,1,1,4,3,4,1,6,1,0,4,3,3,2,2,1,4,2,4,1,2,3,1,6,2,5,1,3,2,3
012f03db29b89b16860f0b86ee195ca23f14b148c75f90afadf51418f9e8ee22,0,1,4,4,2,2,3,5,2,2,0,0,2,6,3,2,4,2,3,4,3,1,1,4,0,2,2,2,2,3,6,3,3,6,2,2,1,2,6,3,2,2,1,1,2,3,0,5,6,4,2,3,3,0,6,3,1,4,2,1,1,3,3,3,5,3,3,3,4,0,5,0,2,5,3,6,6,2,5,3,5,3,1,3,2,1,0,0,2,3,2,1,4,4,2,2,5,2,5,3,2,2,2,2,2,1,4,5,1,2,1,1,5,3,3,4,4,2,5,4,3,1,2,7,2,4,3,1,2,2,3,0,1,3,3,4,4,2,0,4,2,2,3,3,3,2,2,2,2,4,3,1,2,2,3,3,1,3,6,1,1,4,0,3,5,4,0,0,2,1,1,1,1,1,0,5,2,1,4,0,1,1,1,2,1,2,4,2,4,2,1,2,2,3,5,1,2,4,0,3,6,2,2,4,1,0,1,0
014ba254c5f436c9c57c28a5fa6cd003d872c820034d54a2cada09d4b0018732,0,4,4,2,2,1,3,4,0,2,1,5,0,3,5,3,1,4,6,0,2,4,0,3,2,4,1,1,0,0,1,4,2,2,5,1,0,2,1,3,3,5,2,1,6,0,1,1,4,1,2,1,4,1,0,2,3,1,1,2,0,2,2,2,3,3,4,2,3,3,2,2,1,3,3,4,4,0,0,2,1,2,1,1,2,4,5,2,1,1,2,3,2,2,2,3,6,2,1,6,4,0,5,4,1,2,4,1,0,3,3,2,2,2,1,3,4,3,0,2,2,4,0,2,2,5,2,4,2,4,2,4,3,3,4,2,3,1,2,4,3,1,2,2,1,4,4,2,4,3,4,1,3,5,3,0,2,5,2,0,6,4,4,2,2,4,6,2,1,2,4,3,1,2,4,2,4,1,3,4,3,1,5,3,2,0,1,0,4,5,3,3,0,4,1,1,2,5,1,2,3,2,3,2,1,2,2,2
01522d3aa38fd331cbc9f518c8f698b658a74762eaa3a897cb177e6bb5df5852,0,1,2,3,1,2,3,2,3,4,5,5,2,4,4,1,2,6,2,2,0,1,2,4,3,3,5,4,3,3,2,1,4,3,1,2,1,3,1,4,1,2,4,1,2,3,3,1,2,3,3,3,5,2,2,3,2,0,2,6,2,4,6,4,0,2,4,5,4,3,3,2,1,3,1,4,3,0,3,4,5,4,2,0,2,4,2,1,2,0,4,1,1,1,4,3,3,2,2,2,0,0,3,1,1,4,2,3,4,6,2,3,1,1,4,2,4,3,3,5,0,3,1,2,1,2,3,7,3,2,1,5,3,1,0,2,3,1,2,3,2,0,3,4,3,1,2,4,1,2,1,5,4,3,0,4,3,1,2,1,0,3,2,5,3,4,4,0,6,3,6,2,5,4,0,4,5,1,1,4,3,2,4,1,4,2,0,2,3,6,3,5,0,5,0,0,3,4,2,3,3,3,1,5,3,2,0,4
01565aca93387243ed2b8760241fc67cffb731e34526cd0eaec87dfc2e468f38,1,1,2,1,5,5,2,3,3,7,1,1,2,0,1,4,2,4,4,4,3,4,0,3,2,3,0,4,3,1,2,5,3,2,2,0,2,2,3,3,2,3,2,5,6,1,2,1,0,1,6,2,1,1,3,1,0,5,1,9,2,4,2,1,2,6,5,6,1,2,3,3,3,2,3,2,4,2,1,1,4,4,2,3,2,4,1,4,1,2,1,1,3,3,4,5,4,3,1,2,2,1,3,1,3,4,1,2,3,1,2,3,2,3,5,2,3,0,2,1,1,2,2,1,4,3,1,4,0,3,5,4,7,3,3,3,2,2,3,3,3,5,3,3,3,2,1,4,2,6,3,1,3,4,3,1,3,6,8,3,6,0,3,4,2,4,1,4,2,5,3,4,2,5,2,6,1,2,4,1,0,4,0,0,2,0,1,2,5,1,4,0,3,1,1,3,0,5,4,2,7,0,1,1,4,3,3,3
015a673f4b0b84b511422f0b2ced2dee0eaa317e701bd2d551430941c559733f,1,1,1,2,3,4,2,2,1,4,4,3,4,2,3,4,2,2,3,1,3,2,3,4,2,2,4,1,3,4,3,0,1,0,1,2,6,2,1,2,2,3,2,4,5,0,3,2,0,4,4,5,2,2,4,2,2,1,3,1,2,1,3,1,1,2,3,4,2,3,0,0,3,1,3,2,2,3,4,1,2,3,2,2,3,4,3,0,3,1,2,2,2,5,2,1,2,1,2,3,3,0,5,4,3,2,4,2,1,2,4,1,2,3,5,1,3,3,1,0,1,3,3,3,3,3,3,3,2,3,1,4,1,1,7,1,0,2,0,3,3,2,0,3,0,4,2,3,2,3,3,1,2,1,3,0,1,1,1,2,3,2,1,4,4,1,4,2,2,1,2,1,2,2,0,2,1,2,1,2,4,2,1,3,3,4,1,2,1,3,1,6,1,4,3,4,2,1,1,0,2,0,3,0,0,1,2,3
0166613abe4c3897c1ba743695f324dee6574ffcec027337e933674340e0c80c,1,3,2,1,1,3,2,6,1,1,4,0,4,1,2,3,2,2,4,2,4,2,2,1,3,3,1,0,4,4,3,3,4,2,4,3,1,3,3,3,3,2,3,2,1,6,1,4,5,4,2,3,4,3,4,2,1,2,0,1,4,3,2,3,2,0,0,4,4,5,1,3,1,4,2,1,3,1,2,4,5,0,2,4,4,3,1,2,2,1,6,2,2,4,3,3,1,2,2,5,1,3,0,4,2,0,2,4,2,6,1,4,1,5,4,0,5,1,1,2,2,2,3,1,1,1,3,3,2,5,2,4,1,0,3,3,3,1,4,3,3,2,3,0,2,4,1,1,3,1,0,3,3,3,1,1,3,3,4,2,6,2,3,2,4,4,1,1,1,2,5,1,1,1,2,0,1,3,3,2,4,1,2,3,2,3,4,2,2,4,2,1,2,1,3,3,2,2,2,4,2,3,7,3,2,2,2,1
0167522fe86f32044d4343763fc7a8e86e9e42a136d15b54c6182e89070d135b,2,0,4,5,0,1,1,3,6,5,4,3,2,5,3,5,4,2,5,2,2,3,4,4,2,3,3,3,3,1,7,2,1,3,2,0,0,6,1,5,4,5,2,1,3,2,1,3,2,1,2,2,4,1,4,0,0,6,2,4,1,4,1,3,4,4,2,4,3,6,2,3,5,2,2,4,0,5,1,5,0,2,1,4,7,2,3,3,2,4,5,5,4,3,3,4,6,4,4,3,6,2,1,3,1,1,2,3,1,2,6,2,0,0,5,6,4,3,4,2,4,2,1,2,2,2,0,1,4,3,3,2,3,2,2,4,2,7,2,2,2,0,2,3,3,6,2,1,5,5,4,2,2,1,4,3,2,3,1,3,2,1,2,3,2,2,3,1,2,2,2,2,3,0,2,3,2,3,3,2,2,3,2,2,2,2,0,2,2,2,3,3,6,2,2,2,4,3,4,0,3,1,4,4,4,4,3,3
016d9cd4a94484cd6bc891e4d43264ebfd0751da20ee1178e990b8811341e843,2,4,4,1,3,1,2,2,2,3,3,3,4,2,2,3,2,1,3,5,2,1,2,1,2,2,2,1,1,3,2,2,5,1,2,2,2,0,0,1,3,2,1,1,3,2,0,2,3,1,2,1,1,2,4,1,3,1,6,1,2,3,1,2,0,2,5,3,2,2,0,2,5,2,5,2,5,1,1,2,2,3,3,4,2,4,3,2,1,3,3,2,2,0,2,1,1,4,3,3,2,4,1,3,4,0,4,2,0,1,1,3,0,4,4,1,1,2,2,1,1,1,6,3,1,6,5,3,1,3,3,3,0,2,4,4,5,4,0,1,1,1,2,2,2,3,4,1,1,2,2,3,2,0,2,2,1,2,3,3,0,1,0,1,1,2,2,5,3,4,5,4,1,2,0,0,0,6,0,3,5,4,0,1,5,5,2,1,3,4,2,4,2,0,5,5,1,3,2,4,4,2,3,4,2,5,3,3
016f361bec6736707a39704a4f5af25bfca9b5bc5c80166fa62708f41cad2673,1,3,4,4,6,4,1,0,2,4,1,0,4,5,4,1,5,3,2,2,1,2,3,5,3,2,2,3,2,3,3,2,3,4,0,3,2,0,2,3,3,2,3,5,4,2,3,1,2,4,2,2,3,4,3,2,7,2,3,2,4,1,2,0,3,2,2,3,1,3,3,1,3,3,2,1,2,2,1,3,2,4,7,3,4,3,0,2,5,1,3,5,0,7,7,2,2,3,4,2,3,2,2,6,3,3,2,1,5,1,2,2,0,2,5,3,4,5,0,1,0,0,3,2,3,4,3,1,4,3,1,0,2,4,2,5,6,4,2,3,0,1,2,1,0,4,4,3,5,2,3,8,1,1,6,0,2,5,5,2,5,2,2,5,0,0,4,1,5,6,1,2,1,3,2,3,3,2,1,2,1,3,3,3,0,6,2,0,2,1,4,4,3,1,2,4,3,3,5,2,4,2,3,7,0,2,1,2
01715104efd9ea46367f8e8ee51e07372b7a96333e0675f2b22854166b207128,4,3,3,5,5,0,5,2,1,0,2,2,2,4,4,4,1,3,1,4,2,1,2,3,4,4,5,2,2,3,2,2,0,2,5,5,4,2,3,2,3,3,3,2,1,0,3,2,5,0,1,2,3,2,2,2,1,3,4,1,3,0,5,2,3,3,0,4,2,2,2,5,1,3,2,1,1,6,3,1,2,4,4,1,4,1,4,2,1,2,3,0,4,1,4,3,1,1,0,5,0,6,2,1,2,0,3,4,3,1,4,6,3,2,4,2,4,3,2,2,3,2,2,5,2,1,4,4,4,6,7,3,3,2,3,3,1,4,4,2,4,2,3,2,3,2,3,4,5,3,0,3,2,1,0,4,2,4,4,2,1,7,0,2,2,2,4,0,2,5,3,2,3,3,3,3,8,0,6,2,2,2,2,4,5,3,1,4,3,2,2,0,7,1,4,0,3,2,1,1,3,4,2,6,4,2,4,4
0178345fe22650c282fcaf13ca0d6ce4440b5dc6c572a9b554eccd216519a43f,1,2,0,5,2,1,1,3,2,1,2,2,3,2,1,4,1,0,3,6,1,1,1,3,6,1,3,1,3,2,3,1,7,3,2,1,3,4,2,4,3,3,1,3,3,4,4,4,3,4,3,3,4,6,2,1,2,4,1,2,3,1,4,2,0,5,3,2,2,3,4,7,2,4,2,5,3,1,2,3,1,1,2,2,6,0,4,4,4,1,1,5,7,3,3,4,1,1,2,2,1,2,5,1,2,3,1,4,1,3,3,2,2,2,1,0,1,1,1,0,2,2,4,1,4,2,4,5,4,2,1,6,2,4,1,6,3,2,2,3,3,2,0,4,4,2,4,2,2,3,4,3,3,1,6,4,3,1,1,4,1,2,3,1,1,2,0,2,2,1,0,3,2,0,0,3,7,3,1,1,2,2,3,2,1,3,2,3,1,2,2,0,1,2,2,2,2,2,2,3,1,4,5,2,4,1,3,4
017cbd4190145337b38089fe3230ab78b20bb65eed7f7d4792f1f934a1478037,0,3,3,3,3,1,4,2,5,5,1,2,6,2,2,2,2,3,1,3,3,1,2,2,3,2,0,5,2,2,3,3,1,2,1,3,6,3,2,1,1,1,3,4,1,6,2,2,3,7,4,0,3,2,1,2,6,1,4,5,1,0,3,4,2,3,1,3,1,3,2,3,1,3,1,2,3,6,3,2,2,5,2,2,2,3,1,1,2,0,5,5,4,3,1,1,3,2,0,1,7,5,1,4,0,0,3,2,4,3,0,3,3,2,2,0,3,0,1,2,2,3,2,1,4,2,3,3,2,2,3,2,2,3,2,2,3,2,2,0,3,1,3,2,6,3,1,1,3,3,4,1,2,6,2,5,6,2,5,3,2,5,2,1,1,0,3,3,7,2,3,1,4,2,3,1,1,2,2,0,1,1,1,3,2,1,6,1,3,2,2,3,4,2,0,0,4,0,3,6,1,3,0,1,3,4,2,3
018bd43152f63f883a4e6b457c497913a3632b5273a514b3714a18c6180a6a0d,0,2,4,1,4,2,7,1,1,2,2,6,5,0,4,1,4,2,1,2,2,1,0,2,2,4,1,3,2,3,1,4,4,3,1,2,3,1,2,6,1,2,2,1,2,6,2,6,3,1,5,3,2,2,2,1,4,3,2,3,0,1,2,0,4,4,1,5,1,1,5,3,0,2,1,1,1,2,1,3,4,0,6,1,1,6,2,0,1,2,5,0,2,2,3,2,0,6,2,2,4,2,2,3,3,2,2,4,1,3,2,6,3,1,2,3,2,4,1,4,2,4,1,3,3,0,0,4,1,2,1,3,5,0,2,1,5,4,2,0,1,2,2,5,4,2,3,3,1,0,0,4,0,1,1,1,1,4,1,1,3,1,3,4,0,3,3,2,3,2,4,3,1,4,3,5,2,0,2,2,3,6,1,0,2,4,2,4,8,4,0,1,1,3,3,5,1,2,7,3,2,1,5,3,2,2,1,1
018fa6fe977bca58f6ee7b7f996c918bfbf09952314720119010ad9e0cabe316,2,0,2,5,1,1,2,6,4,4,6,4,3,5,1,2,6,4,5,0,2,1,1,3,1,3,2,4,1,5,1,2,4,0,3,1,3,4,2,6,2,4,4,4,4,5,3,2,3,5,2,6,2,3,2,6,3,1,3,3,4,3,4,4,3,4,3,4,2,0,1,1,2,3,3,3,7,1,5,4,2,2,2,2,2,1,0,2,5,2,1,5,4,2,3,5,1,1,2,1,0,5,5,3,6,2,2,2,3,2,0,4,1,1,1,5,4,2,2,7,4,2,3,4,2,2,3,2,3,4,4,4,1,2,3,3,5,5,6,3,1,4,2,2,4,1,4,1,2,4,0,3,2,0,1,5,5,2,1,2,3,3,3,1,3,2,2,4,3,3,2,3,4,4,4,4,3,2,6,1,1,1,6,1,1,8,3,5,0,2,2,1,1,2,2,1,0,3,1,3,2,1,2,5,3,2,3,0
